pharmacyID,medicineID,quantity,discount
1293,27642,5436,0
1293,11336,5993,20
1293,43650,6571,0
1293,30531,1550,20
1293,28109,9656,10
1293,38110,2989,10
1293,22517,9073,0
1293,11592,3081,30
1293,19343,749,30
1293,30916,121,30
1293,25495,8410,0
1293,34799,8554,10
1293,29915,9579,20
1293,39818,2192,30
1293,33807,6084,20
1293,28213,3912,0
1293,49649,3108,10
1293,15472,1784,30
1293,29787,4590,30
1293,18758,6949,30
1293,6034,506,30
1293,14051,3028,0
1293,24598,3261,0
1293,5304,565,20
1293,46758,4465,10
1293,22290,9284,0
1293,51562,6888,30
1293,20736,6555,10
1293,14541,2669,20
1293,35300,2523,20
1293,9124,7578,30
1293,37739,1244,0
1293,40882,7985,0
1293,31621,4242,30
1293,15840,8169,10
1293,12434,3116,20
1293,44919,7390,10
1293,53134,2483,10
1293,4032,6568,20
1293,36184,4126,20
1293,43584,8863,0
1293,3848,522,10
1293,116,251,30
1293,22560,3793,0
1293,50526,5983,20
1293,8720,5286,0
1293,45493,998,20
1293,3883,6127,30
1293,14039,5375,0
1293,28884,6165,10
1293,48809,7507,20
1293,31054,533,10
1293,22711,7896,10
1293,47831,5770,30
1293,10568,8723,0
1293,11181,6165,0
1293,48998,3196,30
1293,20921,6024,10
1293,18072,3866,30
1293,2670,3975,20
1293,16367,7070,20
1293,23549,6902,10
1293,47894,7304,30
1293,3537,7090,10
1293,10849,4684,10
1293,6902,2154,30
1293,42307,3589,30
1293,29594,3721,30
1293,7860,3492,30
1293,18314,3673,20
1293,17217,7926,10
1293,19240,6951,10
1293,17111,9963,0
1293,3113,6047,30
1293,426,5739,0
1293,24789,882,0
1293,3191,7259,10
1293,52645,4243,10
1293,39606,2394,0
1293,1245,8008,10
1293,45105,2310,0
1293,17086,9879,0
1293,4941,172,20
1293,48227,830,0
1293,14277,5079,30
1293,25923,7628,10
1293,40038,5078,30
1293,13166,7014,20
1293,27005,840,0
1293,44648,8703,0
1293,41334,1789,0
1293,53191,4235,10
1293,27637,832,0
1293,17420,2999,0
1293,19466,903,20
1293,7174,4657,0
1293,45773,4920,0
1293,25205,5730,20
1293,51261,2758,30
1293,7249,1495,20
1293,39757,1796,10
1293,21827,5781,0
1293,48584,8303,10
1293,1421,9597,10
1293,27955,522,30
1293,37010,4734,10
1293,27288,2944,30
1293,35069,5450,0
1293,16379,1636,0
1293,4197,6162,10
1293,28097,6881,0
1293,41081,5558,0
9324,2207,5236,20
9324,20821,2504,10
9324,13136,627,10
9324,26990,1739,0
9324,53050,2215,30
9324,8163,1614,30
9324,47594,3071,0
9324,45887,3060,0
9324,32674,6838,20
9324,15910,3144,0
9324,28357,2224,10
9324,18184,5724,0
9324,45250,1828,10
9324,20989,1561,20
9324,44704,547,10
9324,22817,1618,30
9324,38876,1671,30
9324,12881,1010,30
9324,33951,6880,10
9324,38801,7007,30
9324,14792,9091,0
9324,45401,9608,10
9324,40630,4321,10
9324,43768,6559,0
9324,32373,8656,0
9324,18016,4932,10
9324,35480,506,20
9324,45439,7103,10
9324,18979,5190,10
9324,2960,4987,30
9324,33578,3686,0
9324,22015,5330,30
9324,9933,3060,20
9324,1549,7222,30
9324,28738,4599,30
9324,3810,7608,0
9324,51484,7095,0
9324,31309,1710,20
9324,15097,459,0
9324,53388,3888,0
9324,21004,7001,20
9324,23839,6279,30
9324,40528,2468,0
9324,4838,2741,20
9324,26629,1815,0
9324,41839,5937,30
9324,31358,9689,10
9324,45530,864,20
9324,16193,6933,20
9324,44811,2089,30
9324,14040,8702,20
9324,19424,5339,30
9324,51417,8692,0
9324,36944,6363,0
9324,51527,487,10
9324,31335,704,30
9324,15868,2851,10
9324,13829,4424,20
9324,17930,9523,0
9324,46875,7209,30
9324,19249,6248,20
9324,8602,5850,10
9324,16302,1438,20
9324,34038,9804,20
9324,2334,8188,20
9324,35287,7259,20
9324,38027,2720,20
9324,33575,2212,10
9324,38904,9815,20
9324,22633,2088,20
9324,16658,9549,30
9324,41583,3319,30
9324,3746,4060,0
9324,48026,1471,20
9324,2465,3333,0
9324,7288,3569,30
9324,14078,759,30
9324,39160,1158,0
9324,34071,5066,10
9324,40484,9958,30
9324,14933,8363,0
9324,19417,9898,0
9324,31887,2096,10
9324,2386,2182,20
9324,40535,3882,20
9324,46518,5420,30
9324,22944,5347,30
9324,11893,9364,10
9324,44395,9042,20
9324,6624,9427,0
9324,24711,9393,30
9324,17645,7307,30
9324,17702,6131,20
9324,44298,4805,0
9324,19996,9702,30
9324,49712,6605,0
9324,6652,9788,10
9324,38042,8299,30
9324,31586,3479,10
9324,39039,8564,20
9324,18444,3856,30
9324,23417,7174,0
9324,18753,9273,0
9324,51814,3948,30
9324,47090,9189,30
9324,26358,316,10
9324,8667,1619,30
9324,24917,8811,10
9324,145,2150,10
9324,44536,6341,0
9324,1613,1473,20
9324,6391,1519,10
9324,2403,5763,20
9324,12719,9105,20
9324,23931,7539,20
9324,24318,5232,0
9324,23892,4103,30
9324,5185,9963,10
9324,21764,9771,20
9324,49456,1220,0
9324,14341,2493,20
9324,43976,9908,0
9324,24580,2737,30
9324,21437,6648,10
9324,45131,6770,30
9324,27465,9605,10
9324,30066,3525,30
9324,23300,4119,20
9324,51775,5277,30
9324,28808,8416,20
9324,33653,2751,20
9324,28644,1656,10
9324,46927,6291,30
9324,27183,4547,30
9324,22642,6630,10
9324,32297,1459,30
9324,45041,7452,10
9324,11755,9232,10
9324,2054,2750,30
9324,33540,3358,30
9324,34609,6963,30
9324,33962,4973,30
9324,29339,871,30
9324,24976,8900,10
9324,44618,9438,20
9324,50694,6633,0
9324,51329,143,10
9324,47748,319,10
9324,50425,5414,0
9324,50252,1541,0
9324,5555,5670,10
9324,34694,5176,20
9324,33479,3170,20
9324,17123,6492,10
9324,10248,9289,30
9324,7199,4198,30
9324,21335,5344,10
9324,26521,8426,10
9324,38254,2361,20
9324,30872,6907,20
9324,20009,9775,20
9324,50984,9199,30
9324,12043,4253,20
9324,36091,6242,10
9324,53248,2349,10
9324,49410,7474,30
9324,52244,9732,20
9324,9905,925,10
9324,13420,7578,20
9324,10587,6845,10
9324,686,1356,10
9324,21963,3732,0
9324,51260,6206,0
9324,11557,2657,20
9324,13443,6875,20
9324,15645,2081,10
9324,33481,1356,10
9324,10669,6583,10
9324,47825,3877,0
9324,37312,8696,10
9324,53349,5597,10
9324,21253,5665,0
9324,12940,5573,0
9324,17748,3384,20
9324,37324,5038,0
9324,21435,681,10
9324,41306,5379,20
9324,15023,2377,30
9324,1388,9128,0
9324,45917,7502,10
9324,6138,9529,20
9324,16468,3859,0
9324,32863,5422,0
9324,3276,5075,0
9324,32642,9065,30
9324,37078,3807,0
9324,31574,2117,10
9324,15784,2521,10
9324,49990,2333,30
9324,37336,8650,0
9324,4361,1985,0
9324,43937,9649,20
9324,24751,2532,0
9324,17913,1981,0
9324,40892,681,10
9324,1811,6611,30
9324,36465,5302,10
9324,33911,981,30
9324,37789,2789,20
9324,36825,3409,0
9324,50020,7516,10
9324,27017,7914,0
9324,5862,9862,0
9324,16871,5713,10
9324,36703,4607,0
9324,15156,7857,20
5658,31779,484,0
5658,15652,4887,20
5658,49625,5257,30
5658,4259,1328,30
5658,37309,4743,30
5658,7893,4931,10
5658,6674,9744,0
5658,37325,2305,10
5658,30547,9739,0
5658,21136,3303,0
5658,9064,214,0
5658,6433,1781,0
5658,21191,5703,20
5658,26295,1906,10
5658,6617,5367,0
5658,11197,3708,20
5658,45750,9570,0
5658,6372,8288,20
5658,37183,8278,20
5658,26822,9069,30
5658,1925,8609,10
5658,32612,4229,20
5658,18580,6129,30
5658,31980,3103,0
5658,11988,133,20
5658,15458,49,30
5658,14529,4695,0
5658,32587,4932,0
5658,16648,6489,20
5658,27539,1546,20
5658,48218,4169,10
5658,31464,7245,0
5658,51640,5266,0
5658,37343,9707,0
5658,887,3686,10
5658,3648,3370,20
5658,18883,5202,0
5658,16032,8259,10
5658,52125,4997,20
5658,46631,384,10
5658,40251,535,20
5658,28377,2088,30
5658,29135,5038,20
5658,18300,5443,10
5658,14004,4406,20
5658,43023,5424,0
5658,31442,8472,20
5658,8913,122,30
5658,13044,3827,10
5658,45661,3590,0
5658,25724,6003,10
5658,11984,1741,30
5658,45663,9057,0
5658,38119,525,10
5658,29669,7737,30
5658,17038,4343,10
5658,19458,8959,30
5658,10048,116,0
5658,3267,6923,0
5658,51762,2360,30
5658,38066,507,20
5658,10661,7979,10
5658,32409,949,30
5658,14989,8808,20
5658,17675,5706,30
5658,915,5669,30
5658,22412,6312,10
5658,49550,981,30
5658,38073,7582,20
5658,46216,8023,10
5658,4184,1619,30
5658,30132,2366,20
5658,38338,4797,30
5658,18812,4790,30
5658,13904,9413,30
5658,18174,7840,10
5658,27233,2304,20
5658,40705,4875,30
5658,1499,8533,20
5658,24027,5651,10
5658,19049,8193,10
5658,22609,1275,20
5658,20626,6271,0
5658,42168,3147,30
5658,39332,6975,0
5658,16961,831,20
5658,20417,907,10
5658,49800,7615,0
5658,39698,7953,10
5658,24976,99,30
5658,47631,4114,10
5658,9532,8332,20
5658,37873,9550,30
5658,11048,9650,0
5658,43200,3203,30
5658,36610,1728,20
5658,43297,9220,0
5658,13941,6640,0
5658,41591,4614,30
5658,22067,932,0
5658,32930,1993,20
5658,35839,5650,30
5658,13316,4178,10
5658,50379,1956,0
5658,50288,6783,30
5658,52680,8493,10
5658,48852,1303,30
5658,36478,2853,30
5658,13043,6653,30
5658,41493,2379,10
5658,37371,3383,30
5658,11687,1251,20
5658,15501,8103,0
5658,30579,7553,20
5658,24040,2639,30
5658,48407,3327,10
5658,50426,9089,30
5658,11427,4731,30
5658,7726,4541,0
5658,21308,7336,20
5658,24552,4184,10
5658,1356,4570,10
5658,13595,64,20
5658,12809,6829,30
5658,19201,706,30
5658,22697,7519,10
5658,46896,3300,20
5658,21362,358,0
5658,31775,9993,10
5658,47591,3130,0
5658,10959,4483,30
5658,26679,2308,30
5658,35506,6727,10
5658,28750,2828,10
5658,6978,8447,0
5658,10267,7399,0
5658,47060,6089,30
5658,43315,6442,30
5658,15069,4071,10
5658,4355,4254,30
5658,33353,9794,20
5658,48859,9289,30
5658,24871,6115,10
5658,41096,4865,0
5658,35760,7914,20
5658,48035,1535,30
5658,32447,9535,20
5658,43739,2913,30
5658,25741,5996,20
5658,25714,7748,0
5658,2600,8614,0
5658,40546,1420,30
5658,7029,9731,10
5658,12621,5313,0
5658,34285,1269,20
5658,15994,6522,10
5658,30787,2864,10
5658,12215,5260,10
5658,48066,3219,0
5658,48780,2180,10
5658,26180,6917,30
5658,31600,7582,0
5658,42250,6620,30
5658,43053,2179,20
5658,26878,9148,0
5658,28155,2050,0
5658,36063,2370,30
5658,3912,8892,10
5658,41119,7963,10
5658,16448,2520,30
5658,36901,6798,30
5658,13869,6255,20
5658,30417,1625,20
5658,49927,1877,30
5658,5025,1187,0
5658,31633,1900,10
5658,50050,2953,0
5658,43852,2542,20
5658,37034,6976,10
5658,16534,9388,10
5658,18832,3132,20
5658,5130,8847,30
5658,13450,7662,30
5658,41008,360,20
5658,50693,5318,0
5658,7198,9670,10
5658,1067,6633,30
5658,21028,7254,10
5658,41508,9698,10
5658,44272,6824,20
5658,45382,8265,10
5658,42698,4315,20
5658,28670,2955,0
5658,8564,1217,0
5658,40540,4501,20
5658,52123,4979,0
5658,15608,6030,20
5658,4723,4503,30
5658,11141,2360,10
5658,15872,9670,30
5658,32619,1168,0
5658,1760,3478,10
5658,2696,7923,10
5658,46960,3830,20
5658,1750,8032,30
5658,52828,1837,0
5658,13792,1729,20
5658,47140,7710,0
5658,11898,1587,30
5658,21038,5530,10
5658,74,4311,10
5658,26390,4728,10
5658,43534,5754,30
5658,47665,6905,30
5658,20415,3662,30
5658,17384,9319,0
5658,45887,3793,20
5658,22941,821,20
5658,5147,106,30
5658,46222,3341,20
5658,38860,2968,10
5658,17933,5868,20
5658,52663,6122,0
5658,46722,444,20
5658,39272,7832,10
5658,41461,2783,20
5658,22055,6802,10
5658,10915,4559,30
5658,36627,474,10
5658,34132,6542,10
5658,18228,9135,0
5658,50012,5619,0
5658,28504,2193,20
5658,40383,3177,30
5658,4607,9375,30
5658,35571,5209,0
5658,17081,6460,20
5658,42861,8974,20
5658,26434,8826,20
5658,6466,8790,10
5658,16792,2222,10
5658,39122,8409,30
5658,31919,2735,0
5658,30561,5142,0
5658,3519,8523,30
5658,10106,1733,20
5658,10328,8730,0
5658,1331,8372,30
5658,5381,1350,0
5658,47370,9217,0
5658,53262,2149,10
5658,10833,1482,30
5658,50657,6421,0
5658,37589,7609,30
5658,10053,6091,10
5658,26854,264,0
5658,53220,3136,0
5658,3859,4513,20
5658,52853,1319,0
5658,30684,3659,30
5658,43978,827,10
5658,21228,6539,10
5658,16672,5191,10
5658,39429,2889,0
5658,41045,5776,0
5658,719,4704,10
5658,42929,3285,20
5658,43064,7610,20
5658,35780,3383,30
5658,7401,5579,30
5658,46380,4259,20
5658,41610,1748,30
5658,1077,1705,0
5658,34926,6997,10
5658,19285,4134,20
5658,42426,6683,30
5658,45107,733,0
5658,1609,4277,0
5658,20712,5940,30
5658,3801,6646,30
5658,43764,2500,0
5658,31169,5323,30
5658,9624,3001,20
5658,36570,3857,30
5658,5392,6559,10
5658,12225,122,20
5658,38463,7034,20
5658,45809,8979,10
5658,6887,516,0
5658,7858,9475,20
5658,23722,3687,30
5658,20045,7754,30
5658,18940,6537,10
5658,30599,7024,30
5658,38131,8691,10
5658,12252,4355,20
5658,35638,5298,20
5658,42253,2053,10
5658,39089,8145,10
5658,6537,973,30
5658,49716,9724,0
5658,3088,6399,0
5658,8389,4610,0
5658,3650,6322,30
5658,6429,8419,20
5658,42493,7596,30
5658,1696,2321,0
5658,29209,3588,30
5658,2822,4186,0
7182,15087,3398,30
7182,30710,2155,10
7182,21692,9606,20
7182,3309,8151,10
7182,27594,3693,10
7182,44852,3798,0
7182,34685,9857,0
7182,22190,2732,30
7182,44546,2144,20
7182,11465,7127,30
7182,12683,2205,0
7182,7512,4947,30
7182,2154,4372,0
7182,50117,2923,0
7182,11113,3266,0
7182,16370,4280,20
7182,45472,4434,20
7182,40564,1361,30
7182,47921,7035,10
7182,14307,8691,10
7182,50439,2340,30
7182,29178,4469,10
7182,30704,3533,30
7182,19098,3339,20
7182,44113,4017,30
7182,3377,3598,30
7182,3581,7584,0
7182,27136,4568,30
7182,29913,4816,30
7182,24410,4450,0
7182,24550,9618,20
7182,33486,7715,10
7182,37755,9754,10
7182,44544,2427,10
7182,41473,1509,20
7182,32838,6332,20
7182,1126,2020,0
7182,45676,4336,0
7182,5522,1709,30
7182,26971,7037,10
7182,12691,1602,30
7182,4785,311,10
7182,26323,4028,0
7182,10587,1010,10
7182,24145,2888,0
7182,45081,5166,10
7182,39569,7532,10
7182,18942,2979,0
7182,21121,2190,0
7182,48007,5068,10
7182,18466,2420,20
7182,7217,8871,20
7182,1267,8397,0
7182,22290,2602,20
7182,7608,1241,0
7182,441,219,10
7182,32375,1174,10
7182,25579,7685,10
7182,9357,345,10
7182,40088,1399,20
7182,53331,8258,0
7182,2815,5125,20
7182,28899,5637,10
7182,33409,6589,10
7182,37389,3173,30
7182,2182,1363,20
7182,559,127,20
7182,26328,4146,20
7182,51067,4597,0
7182,17006,6050,30
7182,17435,1079,0
7182,25806,5742,10
7182,39881,4792,30
7182,39580,7245,10
7182,43719,6854,30
7182,47096,6859,30
7182,420,3052,10
7182,23169,4258,10
7182,4119,8898,10
7182,48286,3991,0
7182,50602,374,0
7182,46064,7555,0
7182,38595,9875,10
7182,52494,5206,30
7182,4810,6153,20
7182,10870,4114,0
7182,18941,6231,0
7182,8190,6564,0
7182,15271,595,30
7182,38637,7059,20
7182,30439,5735,0
7182,33250,4743,0
7182,17713,1950,30
7182,17731,5875,30
7182,20697,5324,30
7182,47516,7797,0
7182,48546,4140,20
7182,49865,5656,0
7182,11641,1595,20
7182,3208,6359,30
7182,43512,6475,20
7182,52074,1945,0
7182,37850,229,30
7182,24198,8004,30
7182,22318,3386,0
7182,30949,2792,20
7182,5934,8133,30
7182,22568,8776,0
7182,11448,8046,10
7182,26741,9468,10
7182,32193,228,0
7182,3107,1078,20
7182,47838,6433,20
7182,37730,2233,30
7182,1997,2075,10
7182,28386,6819,20
7182,27409,64,10
7182,23445,1911,30
7182,40043,3832,0
7182,51647,8533,30
7182,49426,5386,10
7182,51489,7105,10
7182,51233,4404,10
7182,26636,7734,0
7182,7359,5630,20
7182,31912,5771,30
7182,38076,9100,20
7182,6748,1179,30
7182,14571,1098,20
7182,18803,6806,30
7182,27290,9585,30
7182,14434,1408,10
7182,31042,6163,10
7182,37209,6207,0
7182,26550,2602,10
7182,20053,1345,20
7182,38320,9316,0
7182,6683,7130,10
7182,3949,4215,10
7182,11982,5386,20
7182,30650,2187,30
7182,22045,5333,10
7182,634,8629,20
7182,138,1514,20
7182,37094,6277,30
7182,28232,1633,0
7182,31194,7790,10
7182,24730,2876,20
7182,22782,447,10
7182,26810,9187,30
7182,36912,1137,0
7182,24290,4800,10
7182,8468,2143,20
7182,12495,3368,0
7182,30717,8717,0
7182,32303,1708,20
7182,37542,3877,30
7182,27223,7788,0
7182,52961,8047,20
7182,7068,1247,0
7182,20691,8728,30
7182,17836,5636,30
7182,4478,1818,30
7182,28659,4336,10
7182,32624,5307,10
7182,32783,1996,20
7182,45974,3420,30
7182,22605,3776,0
7182,49355,8218,10
7182,44035,9644,20
7182,36341,6179,20
7182,28875,6072,30
7182,7098,1033,30
7182,23950,8984,10
7182,19990,9103,20
7182,24738,6346,0
7182,22286,4854,20
7182,13174,6202,10
7182,15281,8338,20
7182,45186,7482,20
7182,2130,9834,20
7182,4625,3486,10
7182,44363,7426,10
7182,10553,3603,30
7182,3446,7923,30
7182,21330,5197,0
7182,48320,9273,0
7182,8664,7391,20
7182,52412,4356,30
7182,10611,6228,20
7182,1975,7374,10
7182,24394,4142,0
7182,12593,1363,30
7182,41702,1495,10
7182,38853,9032,10
7182,8368,2615,10
7182,6142,2962,0
7182,30108,6799,10
7182,44399,4496,20
7182,444,9630,20
7182,43979,4128,0
7182,52473,269,0
7182,34428,9548,30
7182,22865,4321,10
7182,44104,3350,0
7182,13812,2333,0
7182,15607,6463,30
7182,88,5147,10
7182,576,5294,20
7182,12612,7690,20
7182,49774,6332,30
7182,25829,7430,0
7182,41434,7215,20
7182,36982,197,30
7182,8382,8504,0
7182,41703,9017,0
7182,3695,4100,20
7182,15325,5672,20
7182,28428,2992,0
7182,288,9989,20
7182,35938,3612,30
7182,30691,2920,0
7182,25458,2871,10
7182,52378,7669,10
7182,43389,508,10
7182,51560,793,0
7182,50689,158,10
7182,10111,4612,20
7182,52437,7398,20
7182,36674,363,10
7182,44120,3815,0
7182,32408,9860,20
7182,8288,1940,0
7182,18977,962,30
7182,52493,5178,10
7182,20766,1005,10
7182,49237,528,30
7182,25294,179,0
7182,38523,3220,0
7182,6624,6899,20
7182,9017,4114,30
7182,37753,1383,10
7182,22922,7207,0
7182,46639,6376,10
7182,15369,7614,0
7182,28102,9488,30
7182,16364,2592,0
7182,45132,4967,10
7182,27695,157,30
7182,23131,7739,10
7182,3628,373,0
7182,44026,4067,0
7182,13635,3571,30
7182,11305,5149,20
7182,48330,7994,20
7182,28304,5461,20
7182,9516,8521,10
7182,29275,3686,10
7182,9520,5979,30
7182,9741,3766,0
7182,694,5986,30
7182,5455,3147,10
7182,36385,5496,20
7182,14274,5124,30
7182,4076,8747,0
7182,5423,6121,10
7182,19009,5420,0
7182,35859,6169,0
7182,10872,1503,30
7182,47066,3966,10
7182,17759,652,30
7182,19659,7000,20
7182,1312,6345,30
7182,20057,8701,30
7182,38625,4362,30
4636,46777,830,20
4636,24568,4872,20
4636,34274,9153,10
4636,28885,2407,20
4636,16184,4159,0
4636,7274,8219,30
4636,13239,4004,20
4636,4164,2037,10
4636,31380,1982,10
4636,13609,5567,20
4636,6345,1999,30
4636,32480,8507,30
4636,47162,262,20
4636,52615,3579,10
4636,35838,2585,20
4636,6626,3070,30
4636,35714,1708,20
4636,27321,5433,30
4636,44877,2245,20
4636,33701,2274,10
4636,4832,3843,10
4636,42862,1987,20
4636,45072,2038,30
4636,32384,4015,20
4636,47751,2883,20
4636,31459,9055,20
4636,7040,8234,20
4636,25335,1780,20
4636,42599,4862,20
4636,29576,5568,30
4636,15289,6605,20
4636,6383,9811,30
4636,41272,2104,0
4636,26589,7841,10
4636,38566,5602,30
4636,2311,576,0
4636,35950,4223,10
4636,10242,2272,20
4636,40606,4379,20
4636,30955,7264,30
4636,10271,6983,10
4636,23656,3998,30
4636,21248,6059,0
4636,2471,1279,30
4636,25556,7016,20
4636,28367,5883,30
4636,22918,3775,0
4636,5374,3043,10
4636,34170,4462,0
4636,35365,5384,10
4636,9276,8899,10
4636,33557,6887,20
4636,7905,9476,0
4636,2113,982,20
4636,17241,6261,30
4636,4068,4118,0
4636,19110,6603,20
4636,31549,7117,10
4636,49971,3451,20
4636,13746,9197,30
4636,17662,7750,0
4636,24556,3134,30
4636,43512,3965,0
4636,13628,4913,10
4636,27030,221,20
4636,17781,1271,0
4636,12252,2083,10
4636,14805,8662,20
4636,10418,2014,30
4636,36132,4558,20
4636,36000,1510,10
4636,50358,8652,0
4636,14984,3413,30
4636,16007,1752,10
4636,47433,5230,20
4636,44469,2430,20
4636,28451,5051,20
4636,48974,149,30
4636,46175,1926,30
4636,32802,5619,0
4636,2916,5350,0
4636,12263,9378,30
4636,25722,8246,10
4636,50223,6733,30
4636,23666,2452,20
4636,23068,9608,10
4636,22733,116,10
4636,35708,9498,10
4636,37963,1623,30
4636,9314,6479,30
4636,19738,3710,20
4636,37621,7856,10
4636,9690,8045,30
4636,18038,9008,0
4636,34590,7994,0
4636,21714,2862,10
4636,31819,8531,0
4636,25815,3380,0
4636,11799,5185,0
4636,49361,272,0
4636,13462,6646,30
4636,9779,2897,0
4636,14515,3680,20
4636,49510,7030,0
4636,33155,4787,0
4636,17867,3090,30
4636,27939,8800,0
4636,33777,6379,10
4636,20405,8613,30
4636,9492,9131,10
4636,24066,7630,10
4636,39844,6199,30
4636,37977,3254,20
4636,519,5669,0
4636,7072,9010,20
4636,39481,4352,20
4636,42653,8039,20
4636,49678,9974,10
4636,36266,7077,20
4636,34658,9374,10
4636,36363,726,30
4636,19251,8386,0
4636,12264,9048,30
4636,46579,2390,20
4636,5257,4247,30
4636,8058,1869,10
4636,4235,97,0
4636,51759,9419,20
4636,28831,5244,30
4636,4462,9526,0
4636,21055,838,30
4636,12752,2265,30
4636,4548,7800,30
4636,49067,8406,20
4636,43217,9294,0
4636,10855,6352,0
4636,19744,2787,30
4636,20073,3605,10
4636,21741,5129,20
4636,51842,4360,10
4636,33296,6808,30
4636,41177,6208,0
4636,35890,1875,30
4636,37581,4607,30
4636,34452,1431,20
4636,35677,3914,30
4636,24869,9364,30
4636,30258,1687,10
4636,15446,5914,20
4636,32183,1493,0
4636,8361,1755,30
4636,38293,4522,10
4636,20290,6601,10
4636,47012,7095,30
4636,36537,4141,20
4636,4091,4114,10
4636,22193,671,10
4636,44944,5865,20
4636,33354,2991,0
4636,15032,158,20
4636,12702,263,30
4636,13779,9138,0
4636,18870,7269,30
4636,22665,8770,0
4636,17107,6899,0
4636,24707,1868,30
4636,10312,8145,20
4636,50536,8383,30
4636,48068,8502,10
4636,1407,7198,30
4636,47063,531,20
4636,39301,1354,20
4636,7779,3987,20
4636,38290,7958,20
4636,19059,9218,10
4636,17170,8310,0
4636,46899,36,30
4636,1155,459,0
4636,27804,6396,30
4636,29220,2390,0
4636,23249,5670,10
4636,4424,8,0
4636,13573,8215,20
4636,32781,9734,0
4636,20046,4952,20
4636,36148,4061,30
4636,19436,8946,10
4636,18964,9987,20
4636,28128,3951,0
4636,46786,6864,10
4636,7580,1435,30
4636,48013,3645,30
4636,1607,7656,20
4636,23357,7988,10
4636,28405,6694,0
4636,32100,2315,20
4636,35567,4872,0
4636,36523,7322,0
4636,44427,1108,10
4636,23709,9499,30
4636,36068,715,10
4636,40388,4182,20
4636,10940,8150,0
4636,17976,4147,30
4636,48358,7922,20
4636,20120,9325,0
4636,9865,1473,10
4636,18742,1805,20
4636,14280,220,20
4636,31585,769,20
4636,17604,4056,30
4636,46255,8064,30
4636,28554,387,30
4636,42422,9922,20
4636,17807,5216,0
4636,29262,4757,30
4636,50385,6649,30
4636,36160,8290,20
4636,5198,4558,20
4636,52130,6563,20
4636,16244,213,20
4636,18745,2341,0
4636,43252,8065,30
4636,46682,336,0
4636,8437,9340,30
4636,16292,5386,10
4636,37846,4752,10
4636,1011,7779,20
4636,43578,7585,10
4636,48845,4820,10
4636,368,5392,0
4636,49012,7630,10
4636,40795,1600,20
4636,51136,981,10
4636,1768,7669,30
4636,35527,1811,30
4636,22396,1383,20
4636,51138,5291,10
4636,9529,1352,10
4636,17536,44,30
4636,26582,6658,20
4636,42698,5213,20
4636,26370,3126,10
4636,14709,9682,10
4636,27042,8315,30
4636,51467,2424,30
4636,31734,670,0
4636,43510,1122,0
4636,17844,3782,0
4636,23167,1891,30
4636,32376,7204,30
4636,16369,6470,10
4636,21910,2149,20
4636,10634,1873,20
4636,22152,1370,0
4636,40936,2723,10
4636,23571,8861,0
4636,28444,6355,0
4636,49627,4016,10
4636,28494,3105,30
4636,271,12,30
4636,45812,5205,10
4636,29656,4356,30
4636,13649,1059,10
4636,45683,6651,30
4636,22051,1567,30
4636,36285,2726,0
4636,26287,9899,20
4636,32674,1773,30
4636,36448,6756,30
4636,50167,4473,20
4636,20944,3496,30
4636,3281,9733,30
4636,13991,3610,20
4636,20016,8316,0
4636,12924,5479,10
4636,42535,9329,20
4636,27131,8418,0
4636,23738,9367,20
4636,47136,6674,30
4636,1989,1832,0
4636,39364,7627,30
4636,37897,5923,0
4636,11491,914,0
4636,793,6732,10
4636,49822,5211,0
4636,15164,705,10
4636,9455,5641,20
4636,603,2664,30
4636,12353,3082,0
4636,6898,2344,20
4636,26248,4143,30
4636,28124,7757,20
4636,15498,9873,0
4636,43718,5649,0
4636,16193,8486,20
4636,129,6142,20
4636,51383,5399,20
4636,43864,2265,20
4636,50902,2439,20
4636,51043,3579,20
4636,45222,2601,0
4636,25092,1307,0
4636,41385,8407,20
4636,46883,439,20
4636,3782,7648,0
4636,46548,3625,10
4636,18075,2229,20
4636,36841,4588,0
4636,22514,5909,20
4636,34620,6,30
4636,31319,6465,20
4636,13044,1211,10
4636,1041,1207,0
4636,10619,9997,10
4636,27868,1944,20
4636,12009,6111,0
4636,24099,708,0
4636,4004,4546,0
4636,14002,246,30
4636,31098,3406,0
4636,1397,86,30
4636,40522,7268,10
4636,17507,5446,30
4636,49831,6013,10
4636,15381,133,30
4636,895,9181,10
4636,30875,2916,0
4636,34482,9910,0
4636,19445,9,30
4636,42890,4275,30
4636,36221,4654,30
4636,22080,5066,0
4636,22159,511,0
4636,447,8677,0
4636,2117,3416,20
4636,44578,8769,30
4636,41964,4300,0
4636,6136,9444,0
4636,26891,8160,10
4636,9568,4678,20
4636,15846,3100,10
4636,27134,7236,0
4636,52312,2724,30
4636,6129,5856,10
4636,31618,5595,30
4636,40464,8907,0
4636,4830,2460,30
4636,30392,3888,20
4636,52275,4135,30
4636,30586,7874,20
4636,30330,3598,10
4636,14990,5405,10
4636,16028,3422,30
4636,34821,2436,30
4636,32753,4288,10
4636,26781,5663,0
4636,18015,194,10
4636,13855,949,30
4636,24683,3860,30
4636,14120,7311,10
4636,39743,3455,0
4636,13660,6659,20
4636,43245,7278,20
4636,44748,5063,10
4636,25908,6019,10
4636,6476,7209,20
4636,41133,9911,30
4636,4960,6945,30
4636,46246,3040,30
4636,37525,5855,30
4636,37130,6035,20
